#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1055644	7874	1111	113622	107536	-	-	USP7	CHEK1	HAUSP|TEF1	CHK1	Affinity Capture-Western	physical	Zhang P (2014)	PUBMED:25086746	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055651	7874	1111	113622	107536	-	-	USP7	CHEK1	HAUSP|TEF1	CHK1	Biochemical Activity	physical	Zhang P (2014)	PUBMED:25086746	9606	9606	Low Throughput	-	Deubiquitination	activity is augmented when Zeb1 is added to the in vitro reaction	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056542	1111	26524	107536	117727	-	-	CHEK1	LATS2	CHK1	KPM	Biochemical Activity	physical	Suzuki H (2013)	PUBMED:23886938	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9NRM7	A0A024RDM3	NP_055387	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1105454	1111	2521	107536	108797	-	-	CHEK1	FUS	CHK1	ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS	Affinity Capture-MS	physical	So J (2015)	PUBMED:25852190	9606	9606	High Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P35637	Q6IBQ5|Q13344	NP_004951|NP_001164105|NP_001164408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1178099	26119	1111	117561	107536	RP11-70P17.2	-	LDLRAP1	CHEK1	ARH|ARH1|ARH2|FHCB1|FHCB2	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.924515867	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.924515867, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q5SW96	B3KR97	NP_056442	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1178204	29916	1111	118960	107536	-	-	SNX11	CHEK1	-	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.918263642	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.918263642, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9Y5W9	-	NP_037455|NP_001317249|NP_689450	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1178818	3127	1111	109372	107536	hCG_1998957	-	HLA-DRB5	CHEK1	HLA-DRB	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.975503684	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.975503684, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q30154	-	NP_002116	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1185517	79370	1111	122658	107536	-	-	BCL2L14	CHEK1	BCLG	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.983871012	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.983871012, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9BZR8	A0A024RAR1	NP_620048|NP_620049|NP_110393	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1189617	112849	1111	125210	107536	-	-	L3HYPDH	CHEK1	C14orf149	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.782669148	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.782669148, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q96EM0	-	NP_653182	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1192407	9338	1111	114745	107536	-	-	TCEAL1	CHEK1	SIIR|WEX9|p21|pp21	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.994336457	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.994336457, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q15170	-	NP_004771|NP_001006640|NP_001006641	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1196525	55584	1111	120731	107536	-	-	CHRNA9	CHEK1	HSA243342|NACHRA9	CHK1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999983115	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999983115, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9UGM1	-	NP_060051	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259976	3184	1111	109425	107536	-	-	HNRNPD	CHEK1	AUF1|AUF1A|HNRPD|P37|hnRNPD0	CHK1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.09903021	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	Q14103	A0A024RDF4|A0A024RDB4|A0A024RDF3	NP_001003810|NP_112737|NP_002129|NP_112738	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259977	5594	1111	111580	107536	-	-	MAPK1	CHEK1	ERK|ERK-2|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk|p42-MAPK	CHK1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.254668765	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P28482	Q1HBJ4|Q499G7	NP_002736|NP_620407	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259978	5494	1111	111489	107536	-	-	PPM1A	CHEK1	PP2C-ALPHA|PP2CA|PP2Calpha	CHK1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.204049212	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P35813	A0A024R6A5|B2R8E4	NP_066283|NP_808820|NP_808821	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259979	5725	1111	111697	107536	-	-	PTBP1	CHEK1	HNRNP-I|HNRNPI|HNRPI|PTB|PTB-1|PTB-T|PTB2|PTB3|PTB4|pPTB	CHK1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.28636196	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P26599	-	NP_002810|NP_114368|NP_114367	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259980	9991	1111	115312	107536	RP11-165N19.1	-	PTBP3	CHEK1	ROD1	CHK1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.28313551	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O95758	A0A024R163	NP_005147|NP_001362847|NP_001362849|NP_001231826|NP_001231827|NP_001231825|NP_001157260|NP_001157262	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259981	6897	1111	112760	107536	-	-	TARS	CHEK1	ThrRS	CHK1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.134514727	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P26639	-	NP_689508|NP_001245366|NP_001245367	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1443743	983	1111	107420	107536	-	-	CDK1	CHEK1	CDC2|CDC28A|P34CDC2	CHK1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	P06493	B7Z3D6|I6L9I5|A0A024QZJ8	NP_001307847|NP_203698|NP_001163878|NP_001163877|NP_001777	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1459126	12534	1111	198624	107536	-	-	Cdk1	CHEK1	Cdc2|Cdc2a|p34[CDC2]	CHK1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	P11440	-	NP_031685	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Mus musculus	Homo sapiens
1513809	5886	1111	111823	107536	-	-	RAD23A	CHEK1	HHR23A|HR23A	CHK1	Affinity Capture-Western	physical	Tan X (2015)	PUBMED:26296656	9606	9606	Low Throughput	-	-	Figure 4	-	BIOGRID	P54725	A8K1J3|A0A024R7G8	NP_005044|NP_001257291|NP_001257292	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1513810	1111	5886	107536	111823	-	-	CHEK1	RAD23A	CHK1	HHR23A|HR23A	Affinity Capture-Western	physical	Tan X (2015)	PUBMED:26296656	9606	9606	Low Throughput	-	-	Figure 4	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P54725	A8K1J3|A0A024R7G8	NP_005044|NP_001257291|NP_001257292	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1513811	7317	1111	113165	107536	CTD-2522E6.1	-	UBA1	CHEK1	A1S9|A1S9T|A1ST|AMCX1|CFAP124|GXP1|POC20|SMAX2|UBA1A|UBE1|UBE1X	CHK1	Reconstituted Complex	physical	Tan X (2015)	PUBMED:26296656	9606	9606	Low Throughput	-	-	Figure 4	-	BIOGRID	P22314	A0A024R1A3	NP_695012|NP_003325	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1513812	10054	1111	115365	107536	HRIHFB2115	-	UBA2	CHEK1	ARX|SAE2	CHK1	Reconstituted Complex	physical	Tan X (2015)	PUBMED:26296656	9606	9606	Low Throughput	-	-	Figure 4	-	BIOGRID	Q9UBT2	-	NP_005490	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1513813	5886	1111	111823	107536	-	-	RAD23A	CHEK1	HHR23A|HR23A	CHK1	Reconstituted Complex	physical	Tan X (2015)	PUBMED:26296656	9606	9606	Low Throughput	-	-	Figure 4	-	BIOGRID	P54725	A8K1J3|A0A024R7G8	NP_005044|NP_001257291|NP_001257292	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1513814	1111	7874	107536	113622	-	-	CHEK1	USP7	CHK1	HAUSP|TEF1	Affinity Capture-Western	physical	Tan X (2015)	PUBMED:26296656	9606	9606	Low Throughput	-	-	Figure 5	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1514148	22938	1111	116597	107536	-	-	SNW1	CHEK1	Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP	CHK1	Affinity Capture-MS	physical	Lleres D (2010)	PUBMED:20467437	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13573	G3V3A4	NP_001305773|NP_036377	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1514360	988	1111	107424	107536	RP1-319D22.1	-	CDC5L	CHEK1	CDC5|CDC5-LIKE|CEF1|PCDC5RP|dJ319D22.1	CHK1	Affinity Capture-MS	physical	Lleres D (2010)	PUBMED:20467437	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q99459	-	NP_001244	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1528119	4772	1111	110845	107536	-	-	NFATC1	CHEK1	NF-ATC|NFAT2|NFATc	CHK1	Affinity Capture-Western	physical	Gabriel CH (2016)	PUBMED:27637333	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95644	F5H4S8|B4DER8|K7ER53|A8K9C6	NP_001265599|NP_001265598|NP_001265602|NP_001265601|NP_006153|NP_765975|NP_765976|NP_765977|NP_001265604|NP_765978	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1528129	4773	1111	110846	107536	RP5-1009H6.1	-	NFATC2	CHEK1	NFAT1|NFATP	CHK1	Affinity Capture-Western	physical	Gabriel CH (2016)	PUBMED:27637333	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13469	B5B2P4	NP_001245223|NP_001245221|NP_001245226|NP_001245225|NP_001245224|NP_775114|NP_036472|NP_001129493	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1528313	1111	2177	107536	108474	-	-	CHEK1	FANCD2	CHK1	FA-D2|FA4|FACD|FAD|FAD2|FANCD	Biochemical Activity	physical	Zhi G (2009)	PUBMED:19861535	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9BXW9	A0A024R2G2	NP_001306913|NP_001018125|NP_001361183|NP_001361182|NP_149075|NP_001361184	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1533655	4772	1111	110845	107536	-	-	NFATC1	CHEK1	NF-ATC|NFAT2|NFATc	CHK1	Affinity Capture-MS	physical	Gabriel CH (2016)	PUBMED:27637333	9606	9606	High Throughput	9.8	-	The score displays the factor of enrichment of the prey protein. It is a ratio of the prey protein's abundance in CoIP-MS when the bait protein was present versus its abundance in control experiments without bait protein. The shown values are means from >= 2 experiments.	-	BIOGRID	O95644	F5H4S8|B4DER8|K7ER53|A8K9C6	NP_001265599|NP_001265598|NP_001265602|NP_001265601|NP_006153|NP_765975|NP_765976|NP_765977|NP_001265604|NP_765978	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1533665	4773	1111	110846	107536	RP5-1009H6.1	-	NFATC2	CHEK1	NFAT1|NFATP	CHK1	Affinity Capture-MS	physical	Gabriel CH (2016)	PUBMED:27637333	9606	9606	High Throughput	9.1	-	The score displays the factor of enrichment of the prey protein. It is a ratio of the prey protein's abundance in CoIP-MS when the bait protein was present versus its abundance in control experiments without bait protein. The shown values are means from >= 2 experiments.	-	BIOGRID	Q13469	B5B2P4	NP_001245223|NP_001245221|NP_001245226|NP_001245225|NP_001245224|NP_775114|NP_036472|NP_001129493	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2207881	1111	29089	107536	118858	-	HSPC150	CHEK1	UBE2T	CHK1	PIG50	Biochemical Activity	physical	Lv Z (2017)	PUBMED:28162934	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9NPD8	A0A024R9A9	NP_001297255|NP_054895	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2208288	1111	3480	107536	109701	-	-	CHEK1	IGF1R	CHK1	CD221|IGFIR|IGFR|JTK13	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:HEK293T EFO:0001184|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P08069	C9J5X1	NP_000866|NP_001278787	HP:0001507|PATO:0000169|BTO:0002181	Growth abnormality|viability|HEK-293T cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208289	1111	7422	107536	113265	-	RP1-261G23.1	CHEK1	VEGFA	CHK1	MVCD1|VEGF|VPF	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:HEK293T EFO:0001184|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P15692	A0A024RD33|A2A2V4|A0A024RD37	NP_001165099|NP_001165098|NP_001020541|NP_001020540|NP_001020537|NP_001165093|NP_001020539|NP_003367|NP_001165097|NP_001165096|NP_001165095|NP_001165094|NP_001020538|NP_001273973|NP_001165101|NP_001165100|NP_001191314|NP_001191313|NP_001028928	BTO:0002181|HP:0001507|PATO:0000169	HEK-293T cell|Growth abnormality|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208290	1111	5728	107536	111700	-	-	CHEK1	PTEN	CHK1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:HEK293T EFO:0001184|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P60484	F6KD01	NP_001291646|NP_000305	BTO:0002181|HP:0001507|PATO:0000169	HEK-293T cell|Growth abnormality|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208318	1111	2475	107536	108757	-	-	CHEK1	MTOR	CHK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:HEK293T EFO:0001184|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P42345	-	NP_004949|NP_001373430|NP_001373429	BTO:0002181|HP:0001507|PATO:0000169	HEK-293T cell|Growth abnormality|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208330	1111	6608	107536	112492	-	-	CHEK1	SMO	CHK1	FZD11|Gx|SMOH	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185/HEK293T EFO:0001184|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q99835	-	NP_005622	HP:0001507|BTO:0000567|BTO:0002181|PATO:0000169	Growth abnormality|HeLa cell|HEK-293T cell|viability	phenotype|phenotype|phenotype|phenotype	-|-|-|-	-|-|-|-	-|-|-|-	Homo sapiens	Homo sapiens
2208338	1111	142	107536	106652	-	RP11-125A15.2	CHEK1	PARP1	CHK1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|pADPRT-1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:HEK293T EFO:0001184|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P09874	A0A024R3T8	NP_001609	PATO:0000169|HP:0001507|BTO:0002181	viability|Growth abnormality|HEK-293T cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208344	1111	5591	107536	111577	-	-	CHEK1	PRKDC	CHK1	DNA-PKcs|DNAPK|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: A-549 EFO:0001086/HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P78527	-	NP_001075109|NP_008835	BTO:0000567|HP:0001507|PATO:0000169|BTO:0000018	HeLa cell|Growth abnormality|viability|A-549 cell	phenotype|phenotype|phenotype|phenotype	-|-|-|-	-|-|-|-	-|-|-|-	Homo sapiens	Homo sapiens
