#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
823061	5578	3689	111564	109895	-	-	PRKCA	ITGB2	AAG6|PKC-alpha|PKCA|PRKACA	CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7	Biochemical Activity	physical	Fagerholm S (2002)	PUBMED:11700305	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P05107	B4E0R1	NP_000202|NP_001120963|NP_001290167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829170	3320	5578	109552	111564	-	-	HSP90AA1	PRKCA	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Luminescence	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	High Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829905	5578	2931	111564	109186	-	-	PRKCA	GSK3A	AAG6|PKC-alpha|PKCA|PRKACA	-	Biochemical Activity	physical	Fang X (2002)	PUBMED:11884598	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P49840	A0A024R0L5	NP_063937	-	-	-	-	-	-	Homo sapiens	Homo sapiens
835252	1994	5578	108309	111564	-	-	ELAVL1	PRKCA	ELAV1|HUR|Hua|MelG	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Doller A (2007)	PUBMED:17392515	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15717	-	NP_001410	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
835253	5578	1994	111564	108309	-	-	PRKCA	ELAVL1	AAG6|PKC-alpha|PKCA|PRKACA	ELAV1|HUR|Hua|MelG	Biochemical Activity	physical	Doller A (2007)	PUBMED:17392515	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q15717	-	NP_001410	-	-	-	-	-	-	Homo sapiens	Homo sapiens
835827	5578	2902	111564	109159	-	RP11-350O14.1	PRKCA	GRIN1	AAG6|PKC-alpha|PKCA|PRKACA	GluN1|MRD8|NMD-R1|NMDA1|NMDAR1|NR1	Biochemical Activity	physical	Wechsler A (1998)	PUBMED:9670010	9606	9606	Low Throughput	-	Phosphorylation	phosphorlation decreases binding to spectrin	-	BIOGRID	P17252	Q7Z727	NP_002728	Q05586	Q5VSF9|Q59GW0	NP_000823|NP_001172019|NP_067544|NP_001172020|NP_015566	-	-	-	-	-	-	Homo sapiens	Homo sapiens
835828	5578	2904	111564	109161	-	-	PRKCA	GRIN2B	AAG6|PKC-alpha|PKCA|PRKACA	GluN2B|MRD6|NMDAR2B|NR2B|hNR3	Biochemical Activity	physical	Wechsler A (1998)	PUBMED:9670010	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q13224	-	NP_000825	-	-	-	-	-	-	Homo sapiens	Homo sapiens
844015	5578	846	111564	107296	-	-	PRKCA	CASR	AAG6|PKC-alpha|PKCA|PRKACA	CAR|EIG8|FHH|FIH|GPRC2A|HHC|HHC1|HYPOC1|NSHPT|PCAR1	Biochemical Activity	physical	Bai M (1998)	PUBMED:9694886	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P41180	-	NP_001171536|NP_000379	-	-	-	-	-	-	Homo sapiens	Homo sapiens
854467	5578	6236	111564	112150	-	-	PRKCA	RRAD	AAG6|PKC-alpha|PKCA|PRKACA	RAD|RAD1|REM3	Biochemical Activity	physical	Moyers JS (1998)	PUBMED:9677319	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P55042	A0A024R6X0	NP_004156|NP_001122322	-	-	-	-	-	-	Homo sapiens	Homo sapiens
854629	5578	4792	111564	110859	-	-	PRKCA	NFKBIA	AAG6|PKC-alpha|PKCA|PRKACA	IKBA|MAD-3|NFKBI	Biochemical Activity	physical	Taylor JA (1999)	PUBMED:10398585	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P25963	-	NP_065390	-	-	-	-	-	-	Homo sapiens	Homo sapiens
854631	5578	5578	111564	111564	-	-	PRKCA	PRKCA	AAG6|PKC-alpha|PKCA|PRKACA	AAG6|PKC-alpha|PKCA|PRKACA	Biochemical Activity	physical	Taylor JA (1999)	PUBMED:10398585	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
860017	5578	3009	111564	109264	-	-	PRKCA	HIST1H1B	AAG6|PKC-alpha|PKCA|PRKACA	H1|H1.5|H1B|H1F5|H1s-3	Biochemical Activity	physical	Thompson LJ (1996)	PUBMED:8663071	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P16401	-	NP_005313	-	-	-	-	-	-	Homo sapiens	Homo sapiens
861000	5578	3150	111564	109393	-	-	PRKCA	HMGN1	AAG6|PKC-alpha|PKCA|PRKACA	HMG14	Biochemical Activity	physical	Prymakowska-Bosak M (2001)	PUBMED:11438671	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P05114	Q6NSG7	NP_004956	-	-	-	-	-	-	Homo sapiens	Homo sapiens
861001	5578	3151	111564	109394	-	-	PRKCA	HMGN2	AAG6|PKC-alpha|PKCA|PRKACA	HMG17	Biochemical Activity	physical	Prymakowska-Bosak M (2001)	PUBMED:11438671	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P05204	-	NP_005508	-	-	-	-	-	-	Homo sapiens	Homo sapiens
861848	4869	5578	110929	111564	-	-	NPM1	PRKCA	B23|NPM	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Chen R (2013)	PUBMED:23402259	9606	9606	High Throughput	-	-	-	-	BIOGRID	P06748	-	NP_001032827|NP_954654|NP_001341938|NP_001341939|NP_001341935|NP_002511|NP_001341936	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
864181	5578	8650	111564	114202	-	-	PRKCA	NUMB	AAG6|PKC-alpha|PKCA|PRKACA	C14orf41|S171|c14_5527	Biochemical Activity	physical	Smith CA (2007)	PUBMED:17203073	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P49757	A0A024R681|A0A024R684|A0A024R6F4|A0A024R6C4	NP_001005744|NP_001005745|NP_001005743|NP_003735|NP_001307043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
864188	5578	34263	111564	60366	-	Dmel_CG3779	PRKCA	numb	AAG6|PKC-alpha|PKCA|PRKACA	CG3779|DmelCG3779|N7-1|Nb|d-numb|dNumb|l(2)03235|l(2)3235|l(2)s2201|numbs	Biochemical Activity	physical	Smith CA (2007)	PUBMED:17203073	9606	7227	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P16554	M9PCN6	NP_523523|NP_723460|NP_001260291	-	-	-	-	-	-	Homo sapiens	Drosophila melanogaster
886277	26260	5578	117646	111564	-	-	FBXO25	PRKCA	FBX25	AAG6|PKC-alpha|PKCA|PRKACA	Biochemical Activity	physical	Teixeira FR (2013)	PUBMED:23940030	9606	9606	High Throughput	-	Ubiquitination	The reactions were prepared as following purified SCF1FBXO25 or SCF1FBXO25 Fbox and 100 ng E1 , 500 ng E2 UbcH5c or 500 ng E2DN|To identify FBXO25 substrate candidates, we have used the human protoarray as target and the purified SCF1FBXO25 complexes as a source of E3 ligases. putative substrates of FBXO25 were identified with high confidence	-	BIOGRID	Q8TCJ0	A0A024QZ88	NP_904357|NP_904356|NP_036305	P17252	Q7Z727	NP_002728	BTO:0002181	HEK-293T cell	cell type	-	-	-	Homo sapiens	Homo sapiens
893511	1029	5578	107463	111564	-	-	CDKN2A	PRKCA	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	AAG6|PKC-alpha|PKCA|PRKACA	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894056	5578	5692	111564	111665	-	-	PRKCA	PSMB4	AAG6|PKC-alpha|PKCA|PRKACA	HN3|HsN3|PROS-26|PROS26	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P28070	-	NP_002787	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894569	5578	22908	111564	116572	-	-	PRKCA	SACM1L	AAG6|PKC-alpha|PKCA|PRKACA	SAC1	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9NTJ5	-	NP_001306001|NP_054735|NP_001306002	-	-	-	-	-	-	Homo sapiens	Homo sapiens
908038	5578	5739	111564	111711	-	-	PRKCA	PTGIR	AAG6|PKC-alpha|PKCA|PRKACA	IP|PRIPR	Biochemical Activity	physical	Smyth EM (1998)	PUBMED:9722557	9606	9606	Low Throughput	-	Phosphorylation	PTGIR peptide  hIPS328 is phorphorylated in vitro by PRKCA	-	BIOGRID	P17252	Q7Z727	NP_002728	P43119	-	NP_000951	-	-	-	-	-	-	Homo sapiens	Homo sapiens
908275	5578	6915	111564	112777	-	-	PRKCA	TBXA2R	AAG6|PKC-alpha|PKCA|PRKACA	BDPLT13|TXA2-R	Biochemical Activity	physical	Zhou H (2001)	PUBMED:11504827	9606	9606	Low Throughput	-	Phosphorylation	Isoforms (Uniprot): P21731-3 are phosphorylated by P17252	-	BIOGRID	P17252	Q7Z727	NP_002728	P21731	Q0VAB0|Q05C92	NP_963998|NP_001051	-	-	-	-	-	-	Homo sapiens	Homo sapiens
908312	5578	6915	111564	112777	-	-	PRKCA	TBXA2R	AAG6|PKC-alpha|PKCA|PRKACA	BDPLT13|TXA2-R	Biochemical Activity	physical	Yan FX (2002)	PUBMED:12370102	9606	9606	Low Throughput	-	Phosphorylation	TBXA2R isoform alpha (Uniprot ID: P21731-3)	-	BIOGRID	P17252	Q7Z727	NP_002728	P21731	Q0VAB0|Q05C92	NP_963998|NP_001051	-	-	-	-	-	-	Homo sapiens	Homo sapiens
914325	5578	1576	111564	107948	-	-	PRKCA	CYP3A4	AAG6|PKC-alpha|PKCA|PRKACA	CP33|CP34|CYP3A|CYP3A3|CYPIIIA3|CYPIIIA4|HLP|NF-25|P450C3|P450PCN1	Biochemical Activity	physical	Wang Y (2011)	PUBMED:22101235	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P08684	Q6GRK0	NP_059488|NP_001189784	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1031608	5578	10616	111564	115862	-	RP5-852M4.4	PRKCA	RBCK1	AAG6|PKC-alpha|PKCA|PRKACA	C20orf18|HOIL-1|HOIL1|PBMEI|RBCK2|RNF54|UBCE7IP3|XAP3|XAP4|ZRANB4	Affinity Capture-Western	physical	Queisser MA (2014)	PUBMED:25118570	9606	9606	Low Throughput	-	-	Figure 2	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9BYM8	-	NP_001310885|NP_001310889|NP_001310887|NP_006453|NP_112506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1031609	10616	5578	115862	111564	RP5-852M4.4	-	RBCK1	PRKCA	C20orf18|HOIL-1|HOIL1|PBMEI|RBCK2|RNF54|UBCE7IP3|XAP3|XAP4|ZRANB4	AAG6|PKC-alpha|PKCA|PRKACA	Biochemical Activity	physical	Queisser MA (2014)	PUBMED:25118570	9606	9606	Low Throughput	-	Ubiquitination	Figure 2|Figure 3|HOIL-1L and HOIP present|only HOIL-1L	-	BIOGRID	Q9BYM8	-	NP_001310885|NP_001310889|NP_001310887|NP_006453|NP_112506	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1031610	55072	5578	120389	111564	-	-	RNF31	PRKCA	HOIP|ZIBRA	AAG6|PKC-alpha|PKCA|PRKACA	Biochemical Activity	physical	Queisser MA (2014)	PUBMED:25118570	9606	9606	Low Throughput	-	Ubiquitination	Figure 2|HOIL-1L and HOIP present	-	BIOGRID	Q96EP0	-	NP_060469|NP_001297261	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1052701	4343	5578	110484	111564	RP11-426L16.2	-	MOV10	PRKCA	fSAP113|gb110	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9HCE1	Q5JR04	NP_001273001|NP_001308253|NP_066014|NP_001123551|NP_001356436	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1053722	10482	5578	115745	111564	-	-	NXF1	PRKCA	MEX67|TAP	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UBU9	Q59E96	NP_006353|NP_001074960	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1053990	5578	2033	111564	108347	-	RP1-85F18.1	PRKCA	EP300	AAG6|PKC-alpha|PKCA|PRKACA	KAT3B|RSTS2|p300	Biochemical Activity	physical	Yuan LW (2000)	PUBMED:11020388	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056588	5578	5468	111564	111464	-	-	PRKCA	PPARG	AAG6|PKC-alpha|PKCA|PRKACA	CIMT1|GLM1|NR1C3|PPARG1|PPARG2|PPARgamma	Affinity Capture-Western	physical	von Knethen A (2007)	PUBMED:17325208	9606	9606	Low Throughput	-	-	Figure 6	-	BIOGRID	P17252	Q7Z727	NP_002728	P37231	D2KUA6	NP_056953|NP_619725|NP_005028|NP_619726	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056589	5578	5468	111564	111464	-	-	PRKCA	PPARG	AAG6|PKC-alpha|PKCA|PRKACA	CIMT1|GLM1|NR1C3|PPARG1|PPARG2|PPARgamma	Two-hybrid	physical	von Knethen A (2007)	PUBMED:17325208	9606	9606	Low Throughput	-	-	Figure 7|mammalian two-hybrid	-	BIOGRID	P17252	Q7Z727	NP_002728	P37231	D2KUA6	NP_056953|NP_619725|NP_005028|NP_619726	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1059115	83987	5578	123838	111564	-	-	CCDC8	PRKCA	3M3|PPP1R20|p90	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H0W5	G8IFA7	NP_114429	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1067379	1956	5578	108276	111564	-	-	EGFR	PRKCA	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	AAG6|PKC-alpha|PKCA|PRKACA	Two-hybrid	physical	Kotlyar M (2015)	PUBMED:25402006	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P00533	-	NP_001333829|NP_001333828|NP_958440|NP_005219|NP_001333827|NP_001333826|NP_958441|NP_001333870|NP_958439	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1112187	5578	1965	111564	108285	-	-	PRKCA	EIF2S1	AAG6|PKC-alpha|PKCA|PRKACA	EIF-2|EIF-2A|EIF-2alpha|EIF2|EIF2A	Biochemical Activity	physical	Dey M (2011)	PUBMED:21368187	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P05198	Q53XC0	NP_004085	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1176912	284427	5578	129873	111564	-	-	SLC25A41	PRKCA	APC4	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999838869	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999838869, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q8N5S1	-	NP_775908	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1182065	8402	5578	113990	111564	-	-	SLC25A11	PRKCA	OGC|SLC20A4	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.862732443	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.862732443, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q02978	Q6IBH0	NP_003553|NP_001158889|NP_001158890	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1182715	50837	5578	119147	111564	-	-	TAS2R7	PRKCA	T2R7|TRB4	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.989710684	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.989710684, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NYW3	-	NP_076408	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1189559	84548	5578	124133	111564	-	-	TMEM185A	PRKCA	CXorf13|FAM11A|FRAXF|ee3	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.926671319	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.926671319, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q8NFB2	Q8TCB3|E7EMM1|B7Z4G6	NP_115897|NP_001167563|NP_001269231	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1192588	126306	5578	125977	111564	-	-	JSRP1	PRKCA	JP-45|JP45	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.98287047	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.98287047, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q96MG2	-	NP_653217	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1195814	81669	5578	123566	111564	RP4-758J18.1	-	CCNL2	PRKCA	ANIA-6B|CCNM|CCNS|HCLA-ISO|HLA-ISO|PCEE|SB138	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.875440646	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.875440646, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q96S94	A0A024R072|A0A024R077	NP_112199|NP_001034666	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1196403	9525	5578	114901	111564	MIG1	-	VPS4B	PRKCA	SKD1|SKD1B|VPS4-2	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.806185449	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.806185449, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	O75351	A0A024R2C5	NP_004860	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198488	7381	5578	113227	111564	-	-	UQCRB	PRKCA	MC3DN3|QCR7|QP-C|QPC|UQBC|UQBP|UQCR6|UQPC	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.902535716	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.902535716, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P14927	B7Z2R2	NP_001241681|NP_006285|NP_001186904	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1255027	80014	5578	123070	111564	-	-	WWC2	PRKCA	BOMB	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Wennmann DO (2014)	PUBMED:24682284	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6AWC2	-	NP_079225	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1255028	55841	5578	120944	111564	-	-	WWC3	PRKCA	BM042	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Wennmann DO (2014)	PUBMED:24682284	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9ULE0	-	NP_056506	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1255029	23286	5578	116884	111564	-	-	WWC1	PRKCA	HBEBP3|HBEBP36|KIBRA|MEMRYQTL|PPP1R168	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Wennmann DO (2014)	PUBMED:24682284	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8IX03	-	NP_001155134|NP_001155133|NP_056053	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1255036	5578	80014	111564	123070	-	-	PRKCA	WWC2	AAG6|PKC-alpha|PKCA|PRKACA	BOMB	Affinity Capture-Western	physical	Wennmann DO (2014)	PUBMED:24682284	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q6AWC2	-	NP_079225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1255037	5578	55841	111564	120944	-	-	PRKCA	WWC3	AAG6|PKC-alpha|PKCA|PRKACA	BM042	Affinity Capture-Western	physical	Wennmann DO (2014)	PUBMED:24682284	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9ULE0	-	NP_056506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1255038	5578	23286	111564	116884	-	-	PRKCA	WWC1	AAG6|PKC-alpha|PKCA|PRKACA	HBEBP3|HBEBP36|KIBRA|MEMRYQTL|PPP1R168	Affinity Capture-Western	physical	Wennmann DO (2014)	PUBMED:24682284	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q8IX03	-	NP_001155134|NP_001155133|NP_056053	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1264328	5578	5598	111564	111584	-	-	PRKCA	MAPK7	AAG6|PKC-alpha|PKCA|PRKACA	BMK1|ERK4|ERK5|PRKM7	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.161230261	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P17252	Q7Z727	NP_002728	Q13164	A0A024QZ20	NP_620602|NP_002740|NP_620601|NP_620603	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1275303	4914	5578	110969	111564	-	-	NTRK1	PRKCA	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-MS	physical	Emdal KB (2015)	PUBMED:25921289	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04629	X5DR71	NP_001007793|NP_002520|NP_001012331	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
